vacc_date,Zip,count_given,dose_nbr,protocol
2/4/2021,37216,35,1,two-shot
2/4/2021,37216,35,2,two-shot
2/4/2021,37217,23,1,two-shot
2/4/2021,37217,24,2,two-shot
2/4/2021,37218,39,1,two-shot
2/4/2021,37218,16,2,two-shot
2/4/2021,37219,4,1,two-shot
2/4/2021,37219,4,2,two-shot
2/4/2021,37220,38,1,two-shot
2/4/2021,37220,11,2,two-shot
2/4/2021,37221,165,1,two-shot
2/4/2021,37221,75,2,two-shot
2/4/2021,37228,3,1,two-shot
2/4/2021,37228,6,2,two-shot
2/4/2021,,68,1,two-shot
2/4/2021,,5,2,two-shot
2/5/2021,37013,126,1,two-shot
2/5/2021,37013,158,2,two-shot
2/5/2021,37027,3,1,two-shot
2/5/2021,37027,4,2,two-shot
2/5/2021,37069,4,1,two-shot
2/5/2021,37072,65,1,two-shot
2/5/2021,37072,55,2,two-shot
2/5/2021,37076,111,1,two-shot
2/5/2021,37076,46,2,two-shot
2/5/2021,37080,21,1,two-shot
2/5/2021,37080,5,2,two-shot
2/5/2021,37115,84,1,two-shot
2/5/2021,37115,67,2,two-shot
2/5/2021,37138,96,1,two-shot
2/5/2021,37138,40,2,two-shot
2/5/2021,37189,6,1,two-shot
2/5/2021,37189,8,2,two-shot
2/5/2021,37201,6,1,two-shot
2/5/2021,37203,38,1,two-shot
2/5/2021,37203,35,2,two-shot
2/5/2021,37204,50,1,two-shot
2/5/2021,37204,32,2,two-shot
2/5/2021,37205,166,1,two-shot
2/5/2021,37205,106,2,two-shot
2/5/2021,37206,97,1,two-shot
2/5/2021,37206,34,2,two-shot
2/5/2021,37207,86,1,two-shot
2/5/2021,37207,39,2,two-shot
2/5/2021,37208,48,1,two-shot
2/5/2021,37208,26,2,two-shot
2/5/2021,37209,104,1,two-shot
2/5/2021,37209,80,2,two-shot
2/5/2021,37210,23,1,two-shot
2/5/2021,37210,13,2,two-shot
2/5/2021,37211,138,1,two-shot
2/5/2021,37211,112,2,two-shot
2/5/2021,37212,102,1,two-shot
2/5/2021,37212,38,2,two-shot
2/5/2021,37214,66,1,two-shot
2/5/2021,37214,40,2,two-shot
2/5/2021,37215,144,1,two-shot
2/5/2021,37215,98,2,two-shot
2/5/2021,37216,43,1,two-shot
2/5/2021,37216,26,2,two-shot
2/5/2021,37217,32,1,two-shot
2/5/2021,37217,37,2,two-shot
2/5/2021,37218,50,1,two-shot
2/5/2021,37218,18,2,two-shot
2/5/2021,37219,6,1,two-shot
2/5/2021,37219,3,2,two-shot
2/5/2021,37220,58,1,two-shot
2/5/2021,37220,21,2,two-shot
2/5/2021,37221,167,1,two-shot
2/5/2021,37221,102,2,two-shot
2/5/2021,37228,2,1,two-shot
2/5/2021,,66,1,two-shot
2/5/2021,,42,2,two-shot
2/6/2021,37013,91,1,two-shot
2/6/2021,37013,104,2,two-shot
2/6/2021,37027,1,1,two-shot
2/6/2021,37027,3,2,two-shot
2/6/2021,37069,1,1,two-shot
2/6/2021,37072,58,1,two-shot
2/6/2021,37072,27,2,two-shot
2/6/2021,37076,60,1,two-shot
2/6/2021,37076,62,2,two-shot
2/6/2021,37080,10,1,two-shot
2/6/2021,37080,12,2,two-shot
2/6/2021,37115,51,1,two-shot
2/6/2021,37115,26,2,two-shot
2/6/2021,37138,42,1,two-shot
2/6/2021,37138,18,2,two-shot
2/6/2021,37189,6,1,two-shot
2/6/2021,37189,9,2,two-shot
2/6/2021,37201,1,1,two-shot
2/6/2021,37201,1,2,two-shot
2/6/2021,37203,11,1,two-shot
2/6/2021,37203,16,2,two-shot
2/6/2021,37204,20,1,two-shot
2/6/2021,37204,30,2,two-shot
2/6/2021,37205,95,1,two-shot
2/6/2021,37205,167,2,two-shot
2/6/2021,37206,26,1,two-shot
2/6/2021,37206,27,2,two-shot
2/6/2021,37207,40,1,two-shot
2/6/2021,37207,66,2,two-shot
2/6/2021,37208,6,1,two-shot
2/6/2021,37208,29,2,two-shot
2/6/2021,37209,36,1,two-shot
2/6/2021,37209,47,2,two-shot
2/6/2021,37210,9,1,two-shot
2/6/2021,37210,7,2,two-shot
2/6/2021,37211,69,1,two-shot
2/6/2021,37211,56,2,two-shot
2/6/2021,37212,21,1,two-shot
2/6/2021,37212,26,2,two-shot
2/6/2021,37214,56,1,two-shot
2/6/2021,37214,41,2,two-shot
2/6/2021,37215,65,1,two-shot
2/6/2021,37215,123,2,two-shot
2/6/2021,37216,32,1,two-shot
2/6/2021,37216,26,2,two-shot
2/6/2021,37217,27,1,two-shot
2/6/2021,37217,24,2,two-shot
2/6/2021,37218,17,1,two-shot
2/6/2021,37218,85,2,two-shot
2/6/2021,37219,2,1,two-shot
2/6/2021,37219,2,2,two-shot
2/6/2021,37220,15,1,two-shot
2/6/2021,37220,32,2,two-shot
2/6/2021,37221,102,1,two-shot
2/6/2021,37221,120,2,two-shot
2/6/2021,37228,6,2,two-shot
2/6/2021,,36,1,two-shot
2/6/2021,,5,2,two-shot
2/7/2021,37013,28,1,two-shot
2/7/2021,37013,27,2,two-shot
2/7/2021,37072,36,1,two-shot
2/7/2021,37072,15,2,two-shot
2/7/2021,37076,18,1,two-shot
2/7/2021,37076,38,2,two-shot
2/7/2021,37080,5,1,two-shot
2/7/2021,37080,7,2,two-shot
2/7/2021,37115,21,1,two-shot
2/7/2021,37115,11,2,two-shot
2/7/2021,37138,24,1,two-shot
2/7/2021,37138,21,2,two-shot
2/7/2021,37189,2,1,two-shot
2/7/2021,37189,2,2,two-shot
2/7/2021,37201,2,2,two-shot
2/7/2021,37203,8,1,two-shot
2/7/2021,37203,11,2,two-shot
2/7/2021,37204,14,1,two-shot
2/7/2021,37204,14,2,two-shot
2/7/2021,37205,32,1,two-shot
2/7/2021,37205,105,2,two-shot
2/7/2021,37206,13,1,two-shot
2/7/2021,37206,9,2,two-shot
2/7/2021,37207,29,1,two-shot
2/7/2021,37207,9,2,two-shot
2/7/2021,37208,5,1,two-shot
2/7/2021,37208,9,2,two-shot
2/7/2021,37209,27,1,two-shot
2/7/2021,37209,34,2,two-shot
2/7/2021,37210,5,1,two-shot
2/7/2021,37210,5,2,two-shot
2/7/2021,37211,48,1,two-shot
2/7/2021,37211,53,2,two-shot
2/7/2021,37212,20,1,two-shot
2/7/2021,37212,17,2,two-shot
2/7/2021,37214,29,1,two-shot
2/7/2021,37214,39,2,two-shot
2/7/2021,37215,41,1,two-shot
2/7/2021,37215,114,2,two-shot
2/7/2021,37216,10,1,two-shot
2/7/2021,37216,15,2,two-shot
2/7/2021,37217,19,1,two-shot
2/7/2021,37217,9,2,two-shot
2/7/2021,37218,7,1,two-shot
2/7/2021,37218,9,2,two-shot
2/7/2021,37219,3,1,two-shot
2/7/2021,37219,2,2,two-shot
2/7/2021,37220,8,1,two-shot
2/7/2021,37220,19,2,two-shot
2/7/2021,37221,56,1,two-shot
2/7/2021,37221,94,2,two-shot
2/7/2021,37228,1,1,two-shot
2/7/2021,,1,1,two-shot
2/7/2021,,3,2,two-shot
2/8/2021,37013,102,1,two-shot
2/8/2021,37013,76,2,two-shot
2/8/2021,37027,3,1,two-shot
2/8/2021,37027,2,2,two-shot
2/8/2021,37072,59,1,two-shot
2/8/2021,37072,40,2,two-shot
2/8/2021,37076,62,1,two-shot
2/8/2021,37076,28,2,two-shot
2/8/2021,37080,17,1,two-shot
2/8/2021,37080,5,2,two-shot
2/8/2021,37115,40,1,two-shot
2/8/2021,37115,26,2,two-shot
2/8/2021,37138,84,1,two-shot
2/8/2021,37138,24,2,two-shot
2/8/2021,37189,3,1,two-shot
2/8/2021,37189,1,2,two-shot
2/8/2021,37201,5,1,two-shot
2/8/2021,37201,1,2,two-shot
2/8/2021,37203,27,1,two-shot
2/8/2021,37203,10,2,two-shot
2/8/2021,37204,54,1,two-shot
2/8/2021,37204,10,2,two-shot
2/8/2021,37205,96,1,two-shot
2/8/2021,37205,55,2,two-shot
2/8/2021,37206,40,1,two-shot
2/8/2021,37206,11,2,two-shot
2/8/2021,37207,61,1,two-shot
2/8/2021,37207,27,2,two-shot
2/8/2021,37208,26,1,two-shot
2/8/2021,37208,9,2,two-shot
2/8/2021,37209,62,1,two-shot
2/8/2021,37209,27,2,two-shot
2/8/2021,37210,18,1,two-shot
2/8/2021,37210,4,2,two-shot
2/8/2021,37211,113,1,two-shot
2/8/2021,37211,37,2,two-shot
2/8/2021,37212,34,1,two-shot
2/8/2021,37212,10,2,two-shot
2/8/2021,37214,81,1,two-shot
2/8/2021,37214,45,2,two-shot
2/8/2021,37215,114,1,two-shot
2/8/2021,37215,45,2,two-shot
2/8/2021,37216,39,1,two-shot
2/8/2021,37216,18,2,two-shot
2/8/2021,37217,26,1,two-shot
2/8/2021,37217,20,2,two-shot
2/8/2021,37218,26,1,two-shot
2/8/2021,37218,12,2,two-shot
2/8/2021,37219,1,1,two-shot
2/8/2021,37219,1,2,two-shot
2/8/2021,37220,26,1,two-shot
2/8/2021,37220,16,2,two-shot
2/8/2021,37221,93,1,two-shot
2/8/2021,37221,65,2,two-shot
2/8/2021,37228,3,1,two-shot
2/8/2021,37228,2,2,two-shot
2/8/2021,,56,1,two-shot
2/8/2021,,17,2,two-shot
2/9/2021,37013,100,1,two-shot
2/9/2021,37013,101,2,two-shot
2/9/2021,37027,5,1,two-shot
2/9/2021,37027,1,2,two-shot
2/9/2021,37072,81,1,two-shot
2/9/2021,37072,53,2,two-shot
2/9/2021,37076,42,1,two-shot
2/9/2021,37076,32,2,two-shot
2/9/2021,37080,15,1,two-shot
2/9/2021,37080,9,2,two-shot
2/9/2021,37115,27,1,two-shot
2/9/2021,37115,21,2,two-shot
2/9/2021,37138,45,1,two-shot
2/9/2021,37138,32,2,two-shot
2/9/2021,37189,5,1,two-shot
2/9/2021,37189,7,2,two-shot
2/9/2021,37201,2,1,two-shot
2/9/2021,37201,2,2,two-shot
2/9/2021,37203,34,1,two-shot
2/9/2021,37203,14,2,two-shot
2/9/2021,37204,56,1,two-shot
2/9/2021,37204,7,2,two-shot
2/9/2021,37205,137,1,two-shot
2/9/2021,37205,54,2,two-shot
2/9/2021,37206,41,1,two-shot
2/9/2021,37206,19,2,two-shot
2/9/2021,37207,53,1,two-shot
2/9/2021,37207,31,2,two-shot
2/9/2021,37208,29,1,two-shot
2/9/2021,37208,10,2,two-shot
2/9/2021,37209,89,1,two-shot
2/9/2021,37209,30,2,two-shot
2/9/2021,37210,17,1,two-shot
2/9/2021,37210,9,2,two-shot
2/9/2021,37211,136,1,two-shot
2/9/2021,37211,79,2,two-shot
2/9/2021,37212,55,1,two-shot
2/9/2021,37212,20,2,two-shot
2/9/2021,37214,41,1,two-shot
2/9/2021,37214,28,2,two-shot
2/9/2021,37215,115,1,two-shot
2/9/2021,37215,61,2,two-shot
2/9/2021,37216,39,1,two-shot
2/9/2021,37216,15,2,two-shot
2/9/2021,37217,20,1,two-shot
2/9/2021,37217,12,2,two-shot
2/9/2021,37218,34,1,two-shot
2/9/2021,37218,13,2,two-shot
2/9/2021,37219,7,1,two-shot
2/9/2021,37219,1,2,two-shot
2/9/2021,37220,34,1,two-shot
2/9/2021,37220,13,2,two-shot
2/9/2021,37221,112,1,two-shot
2/9/2021,37221,63,2,two-shot
2/9/2021,37228,5,1,two-shot
2/9/2021,37228,1,2,two-shot
2/9/2021,,46,1,two-shot
2/9/2021,,12,2,two-shot
2/10/2021,37013,136,1,two-shot
2/10/2021,37013,73,2,two-shot
2/10/2021,37027,3,1,two-shot
2/10/2021,37027,2,2,two-shot
2/10/2021,37069,4,1,two-shot
2/10/2021,37069,1,2,two-shot
2/10/2021,37072,123,1,two-shot
2/10/2021,37072,111,2,two-shot
2/10/2021,37076,333,1,two-shot
2/10/2021,37076,271,2,two-shot
2/10/2021,37080,21,1,two-shot
2/10/2021,37080,10,2,two-shot
2/10/2021,37115,59,1,two-shot
2/10/2021,37115,54,2,two-shot
2/10/2021,37138,86,1,two-shot
2/10/2021,37138,53,2,two-shot
2/10/2021,37189,5,1,two-shot
2/10/2021,37189,7,2,two-shot
2/10/2021,37201,3,1,two-shot
2/10/2021,37201,1,2,two-shot
2/10/2021,37203,39,1,two-shot
2/10/2021,37203,26,2,two-shot
2/10/2021,37204,63,1,two-shot
2/10/2021,37204,23,2,two-shot
2/10/2021,37205,194,1,two-shot
2/10/2021,37205,473,2,two-shot
2/10/2021,37206,49,1,two-shot
2/10/2021,37206,20,2,two-shot
2/10/2021,37207,84,1,two-shot
2/10/2021,37207,54,2,two-shot
2/10/2021,37208,33,1,two-shot
2/10/2021,37208,36,2,two-shot
2/10/2021,37209,120,1,two-shot
2/10/2021,37209,43,2,two-shot
2/10/2021,37210,19,1,two-shot
2/10/2021,37210,11,2,two-shot
2/10/2021,37211,149,1,two-shot
2/10/2021,37211,77,2,two-shot
2/10/2021,37212,53,1,two-shot
2/10/2021,37212,27,2,two-shot
2/10/2021,37213,1,2,two-shot
2/10/2021,37214,87,1,two-shot
2/10/2021,37214,49,2,two-shot
2/10/2021,37215,155,1,two-shot
2/10/2021,37215,58,2,two-shot
2/10/2021,37216,41,1,two-shot
2/10/2021,37216,19,2,two-shot
2/10/2021,37217,63,1,two-shot
2/10/2021,37217,27,2,two-shot
2/10/2021,37218,31,1,two-shot
2/10/2021,37218,23,2,two-shot
2/10/2021,37219,4,1,two-shot
2/10/2021,37219,4,2,two-shot
2/10/2021,37220,26,1,two-shot
2/10/2021,37220,20,2,two-shot
2/10/2021,37221,179,1,two-shot
2/10/2021,37221,205,2,two-shot
2/10/2021,37228,2,1,two-shot
2/10/2021,37238,1,2,two-shot
2/10/2021,,57,1,two-shot
2/10/2021,,27,2,two-shot
2/11/2021,37013,100,1,two-shot
2/11/2021,37013,51,2,two-shot
2/11/2021,37027,2,2,two-shot
2/11/2021,37069,1,1,two-shot
2/11/2021,37072,35,1,two-shot
2/11/2021,37072,28,2,two-shot
2/11/2021,37076,77,1,two-shot
2/11/2021,37076,23,2,two-shot
2/11/2021,37080,9,1,two-shot
2/11/2021,37080,4,2,two-shot
2/11/2021,37115,49,1,two-shot
2/11/2021,37115,5,2,two-shot
2/11/2021,37138,51,1,two-shot
2/11/2021,37138,20,2,two-shot
2/11/2021,37189,5,1,two-shot
2/11/2021,37189,1,2,two-shot
2/11/2021,37201,1,1,two-shot
2/11/2021,37201,1,2,two-shot
2/11/2021,37203,25,1,two-shot
2/11/2021,37203,16,2,two-shot
2/11/2021,37204,40,1,two-shot
2/11/2021,37204,14,2,two-shot
2/11/2021,37205,120,1,two-shot
2/11/2021,37205,203,2,two-shot
2/11/2021,37206,47,1,two-shot
2/11/2021,37206,22,2,two-shot
2/11/2021,37207,32,1,two-shot
2/11/2021,37207,26,2,two-shot
2/11/2021,37208,18,1,two-shot
2/11/2021,37208,5,2,two-shot
2/11/2021,37209,54,1,two-shot
2/11/2021,37209,31,2,two-shot
2/11/2021,37210,19,1,two-shot
2/11/2021,37210,9,2,two-shot
2/11/2021,37211,115,1,two-shot
2/11/2021,37211,52,2,two-shot
2/11/2021,37212,33,1,two-shot
2/11/2021,37212,19,2,two-shot
2/11/2021,37214,62,1,two-shot
2/11/2021,37214,12,2,two-shot
2/11/2021,37215,83,1,two-shot
2/11/2021,37215,66,2,two-shot
2/11/2021,37216,29,1,two-shot
2/11/2021,37216,14,2,two-shot
2/11/2021,37217,38,1,two-shot
2/11/2021,37217,15,2,two-shot
2/11/2021,37218,17,1,two-shot
2/11/2021,37218,18,2,two-shot
2/11/2021,37219,1,1,two-shot
2/11/2021,37219,5,2,two-shot
2/11/2021,37220,27,1,two-shot
2/11/2021,37220,9,2,two-shot
2/11/2021,37221,122,1,two-shot
2/11/2021,37221,97,2,two-shot
2/11/2021,37228,2,1,two-shot
2/11/2021,37228,1,2,two-shot
2/11/2021,,19,1,two-shot
2/11/2021,,16,2,two-shot
2/12/2021,37013,206,1,two-shot
2/12/2021,37013,37,2,two-shot
2/12/2021,37027,6,1,two-shot
2/12/2021,37069,2,1,two-shot
2/12/2021,37072,105,1,two-shot
2/12/2021,37072,29,2,two-shot
2/12/2021,37076,122,1,two-shot
2/12/2021,37076,36,2,two-shot
2/12/2021,37080,32,1,two-shot
2/12/2021,37080,9,2,two-shot
2/12/2021,37115,111,1,two-shot
2/12/2021,37115,13,2,two-shot
2/12/2021,37138,73,1,two-shot
2/12/2021,37138,40,2,two-shot
2/12/2021,37189,23,1,two-shot
2/12/2021,37189,3,2,two-shot
2/12/2021,37201,2,1,two-shot
2/12/2021,37201,2,2,two-shot
2/12/2021,37203,49,1,two-shot
2/12/2021,37203,8,2,two-shot
2/12/2021,37204,76,1,two-shot
2/12/2021,37204,26,2,two-shot
2/12/2021,37205,181,1,two-shot
2/12/2021,37205,89,2,two-shot
2/12/2021,37206,125,1,two-shot
2/12/2021,37206,15,2,two-shot
2/12/2021,37207,151,1,two-shot
2/12/2021,37207,19,2,two-shot
2/12/2021,37208,71,1,two-shot
2/12/2021,37208,13,2,two-shot
2/12/2021,37209,154,1,two-shot
2/12/2021,37209,32,2,two-shot
2/12/2021,37210,40,1,two-shot
2/12/2021,37210,9,2,two-shot
2/12/2021,37211,348,1,two-shot
2/12/2021,37211,54,2,two-shot
2/12/2021,37212,87,1,two-shot
2/12/2021,37212,20,2,two-shot
2/12/2021,37213,1,1,two-shot
2/12/2021,37214,87,1,two-shot
2/12/2021,37214,37,2,two-shot
2/12/2021,37215,178,1,two-shot
2/12/2021,37215,76,2,two-shot
2/12/2021,37216,74,1,two-shot
2/12/2021,37216,19,2,two-shot
2/12/2021,37217,61,1,two-shot
2/12/2021,37217,20,2,two-shot
2/12/2021,37218,69,1,two-shot
2/12/2021,37218,10,2,two-shot
2/12/2021,37219,3,1,two-shot
2/12/2021,37219,4,2,two-shot
2/12/2021,37220,51,1,two-shot
2/12/2021,37220,11,2,two-shot
2/12/2021,37221,226,1,two-shot
2/12/2021,37221,171,2,two-shot
2/12/2021,37228,6,1,two-shot
2/12/2021,37228,2,2,two-shot
2/12/2021,,51,1,two-shot
2/12/2021,,16,2,two-shot
2/13/2021,37013,98,1,two-shot
2/13/2021,37013,114,2,two-shot
2/13/2021,37027,1,1,two-shot
2/13/2021,37027,2,2,two-shot
2/13/2021,37072,73,1,two-shot
2/13/2021,37072,44,2,two-shot
2/13/2021,37076,94,1,two-shot
2/13/2021,37076,86,2,two-shot
2/13/2021,37080,32,1,two-shot
2/13/2021,37080,11,2,two-shot
2/13/2021,37115,60,1,two-shot
2/13/2021,37115,79,2,two-shot
2/13/2021,37138,63,1,two-shot
2/13/2021,37138,39,2,two-shot
2/13/2021,37189,6,1,two-shot
2/13/2021,37189,11,2,two-shot
2/13/2021,37201,6,1,two-shot
2/13/2021,37201,2,2,two-shot
2/13/2021,37203,24,1,two-shot
2/13/2021,37203,23,2,two-shot
2/13/2021,37204,35,1,two-shot
2/13/2021,37204,53,2,two-shot
2/13/2021,37205,67,1,two-shot
2/13/2021,37205,169,2,two-shot
2/13/2021,37206,39,1,two-shot
2/13/2021,37206,36,2,two-shot
2/13/2021,37207,72,1,two-shot
2/13/2021,37207,108,2,two-shot
2/13/2021,37208,11,1,two-shot
2/13/2021,37208,36,2,two-shot
2/13/2021,37209,50,1,two-shot
2/13/2021,37209,63,2,two-shot
2/13/2021,37210,13,1,two-shot
2/13/2021,37210,18,2,two-shot
2/13/2021,37211,112,1,two-shot
2/13/2021,37211,121,2,two-shot
2/13/2021,37212,25,1,two-shot
2/13/2021,37212,47,2,two-shot
2/13/2021,37213,1,2,two-shot
2/13/2021,37214,64,1,two-shot
2/13/2021,37214,57,2,two-shot
2/13/2021,37215,55,1,two-shot
2/13/2021,37215,154,2,two-shot
2/13/2021,37216,36,1,two-shot
2/13/2021,37216,32,2,two-shot
2/13/2021,37217,34,1,two-shot
2/13/2021,37217,48,2,two-shot
2/13/2021,37218,41,1,two-shot
2/13/2021,37218,120,2,two-shot
2/13/2021,37219,1,1,two-shot
2/13/2021,37219,1,2,two-shot
2/13/2021,37220,19,1,two-shot
2/13/2021,37220,36,2,two-shot
2/13/2021,37221,102,1,two-shot
2/13/2021,37221,148,2,two-shot
2/13/2021,37228,1,1,two-shot
2/13/2021,37228,8,2,two-shot
2/13/2021,,43,1,two-shot
2/13/2021,,15,2,two-shot
2/14/2021,37013,40,1,two-shot
2/14/2021,37013,47,2,two-shot
2/14/2021,37072,48,1,two-shot
2/14/2021,37072,16,2,two-shot
2/14/2021,37076,26,1,two-shot
2/14/2021,37076,33,2,two-shot
2/14/2021,37080,10,1,two-shot
2/14/2021,37080,11,2,two-shot
2/14/2021,37115,32,1,two-shot
2/14/2021,37115,18,2,two-shot
2/14/2021,37138,24,1,two-shot
2/14/2021,37138,14,2,two-shot
2/14/2021,37189,1,1,two-shot
2/14/2021,37189,4,2,two-shot
2/14/2021,37203,6,1,two-shot
2/14/2021,37203,17,2,two-shot
2/14/2021,37204,15,1,two-shot
2/14/2021,37204,12,2,two-shot
2/14/2021,37205,49,1,two-shot
2/14/2021,37205,95,2,two-shot
2/14/2021,37206,31,1,two-shot
2/14/2021,37206,18,2,two-shot
2/14/2021,37207,36,1,two-shot
2/14/2021,37207,28,2,two-shot
2/14/2021,37208,7,1,two-shot
2/14/2021,37208,6,2,two-shot
2/14/2021,37209,26,1,two-shot
2/14/2021,37209,35,2,two-shot
2/14/2021,37210,14,1,two-shot
2/14/2021,37210,7,2,two-shot
2/14/2021,37211,39,1,two-shot
2/14/2021,37211,50,2,two-shot
2/14/2021,37212,25,1,two-shot
2/14/2021,37212,18,2,two-shot
2/14/2021,37213,1,2,two-shot
2/14/2021,37214,30,1,two-shot
2/14/2021,37214,34,2,two-shot
2/14/2021,37215,28,1,two-shot
2/14/2021,37215,84,2,two-shot
2/14/2021,37216,25,1,two-shot
2/14/2021,37216,15,2,two-shot
2/14/2021,37217,22,1,two-shot
2/14/2021,37217,13,2,two-shot
2/14/2021,37218,29,1,two-shot
2/14/2021,37218,17,2,two-shot
2/14/2021,37219,1,1,two-shot
2/14/2021,37219,2,2,two-shot
2/14/2021,37220,12,1,two-shot
2/14/2021,37220,9,2,two-shot
2/14/2021,37221,43,1,two-shot
2/14/2021,37221,75,2,two-shot
2/14/2021,37228,1,1,two-shot
2/14/2021,37228,3,2,two-shot
2/14/2021,,17,1,two-shot
2/14/2021,,3,2,two-shot
2/15/2021,37013,11,1,two-shot
2/15/2021,37013,1,2,two-shot
2/15/2021,37072,1,1,two-shot
2/15/2021,37076,1,1,two-shot
2/15/2021,37076,1,2,two-shot
2/15/2021,37115,1,1,two-shot
2/15/2021,37115,2,2,two-shot
2/15/2021,37138,5,1,two-shot
2/15/2021,37203,3,1,two-shot
2/15/2021,37203,2,2,two-shot
2/15/2021,37204,6,1,two-shot
2/15/2021,37204,1,2,two-shot
2/15/2021,37205,4,1,two-shot
2/15/2021,37206,5,1,two-shot
2/15/2021,37206,2,2,two-shot
2/15/2021,37207,3,1,two-shot
2/15/2021,37207,1,2,two-shot
2/15/2021,37209,3,1,two-shot
2/15/2021,37209,5,2,two-shot
2/15/2021,37211,15,1,two-shot
2/15/2021,37211,4,2,two-shot
2/15/2021,37212,3,2,two-shot
2/15/2021,37213,1,1,two-shot
2/15/2021,37214,2,1,two-shot
2/15/2021,37214,1,2,two-shot
2/15/2021,37215,12,1,two-shot
2/15/2021,37215,1,2,two-shot
2/15/2021,37216,1,1,two-shot
2/15/2021,37216,1,2,two-shot
2/15/2021,37217,1,1,two-shot
2/15/2021,37217,3,2,two-shot
2/15/2021,37218,1,1,two-shot
2/15/2021,37218,2,2,two-shot
2/15/2021,37220,1,1,two-shot
2/15/2021,37220,1,2,two-shot
2/15/2021,37221,4,1,two-shot
2/15/2021,37221,3,2,two-shot
2/15/2021,,3,1,two-shot
2/15/2021,,1,2,two-shot
2/16/2021,37013,8,1,two-shot
2/16/2021,37013,7,2,two-shot
2/16/2021,37072,5,1,two-shot
2/16/2021,37072,1,2,two-shot
2/16/2021,37076,3,2,two-shot
2/16/2021,37115,7,1,two-shot
2/16/2021,37115,3,2,two-shot
2/16/2021,37138,6,1,two-shot
2/16/2021,37138,4,2,two-shot
2/16/2021,37189,1,1,two-shot
2/16/2021,37201,1,1,two-shot
2/16/2021,37203,5,1,two-shot
2/16/2021,37203,1,2,two-shot
2/16/2021,37204,2,1,two-shot
2/16/2021,37204,2,2,two-shot
2/16/2021,37205,11,1,two-shot
2/16/2021,37205,2,2,two-shot
2/16/2021,37206,6,1,two-shot
2/16/2021,37206,1,2,two-shot
2/16/2021,37207,11,1,two-shot
2/16/2021,37207,2,2,two-shot
2/16/2021,37208,1,1,two-shot
2/16/2021,37208,6,2,two-shot
2/16/2021,37209,2,1,two-shot
2/16/2021,37209,1,2,two-shot
2/16/2021,37210,1,1,two-shot
2/16/2021,37211,6,1,two-shot
2/16/2021,37211,3,2,two-shot
2/16/2021,37212,9,1,two-shot
2/16/2021,37212,2,2,two-shot
2/16/2021,37214,4,1,two-shot
2/16/2021,37214,2,2,two-shot
2/16/2021,37215,11,1,two-shot
2/16/2021,37215,3,2,two-shot
2/16/2021,37216,5,1,two-shot
2/16/2021,37217,1,1,two-shot
2/16/2021,37217,1,2,two-shot
2/16/2021,37218,2,1,two-shot
2/16/2021,37218,1,2,two-shot
2/16/2021,37219,1,1,two-shot
2/16/2021,37220,1,2,two-shot
2/16/2021,37221,2,1,two-shot
2/16/2021,37221,1,2,two-shot
2/16/2021,,12,1,two-shot
2/16/2021,,1,2,two-shot
2/17/2021,37013,36,1,two-shot
2/17/2021,37013,17,2,two-shot
2/17/2021,37027,2,1,two-shot
2/17/2021,37072,21,1,two-shot
2/17/2021,37072,8,2,two-shot
2/17/2021,37076,46,1,two-shot
2/17/2021,37076,5,2,two-shot
2/17/2021,37080,2,1,two-shot
2/17/2021,37080,5,2,two-shot
2/17/2021,37115,36,1,two-shot
2/17/2021,37115,10,2,two-shot
2/17/2021,37138,51,1,two-shot
2/17/2021,37138,35,2,two-shot
2/17/2021,37189,5,1,two-shot
2/17/2021,37201,1,1,two-shot
2/17/2021,37203,186,1,two-shot
2/17/2021,37203,8,2,two-shot
2/17/2021,37204,13,1,two-shot
2/17/2021,37204,8,2,two-shot
2/17/2021,37205,35,1,two-shot
2/17/2021,37205,27,2,two-shot
2/17/2021,37206,26,1,two-shot
2/17/2021,37206,6,2,two-shot
2/17/2021,37207,29,1,two-shot
2/17/2021,37207,9,2,two-shot
2/17/2021,37208,47,1,two-shot
2/17/2021,37208,3,2,two-shot
2/17/2021,37209,27,1,two-shot
2/17/2021,37209,16,2,two-shot
2/17/2021,37210,6,1,two-shot
2/17/2021,37210,1,2,two-shot
2/17/2021,37211,36,1,two-shot
2/17/2021,37211,22,2,two-shot
2/17/2021,37212,15,1,two-shot
2/17/2021,37212,5,2,two-shot
2/17/2021,37214,11,1,two-shot
2/17/2021,37214,7,2,two-shot
2/17/2021,37215,33,1,two-shot
2/17/2021,37215,13,2,two-shot
2/17/2021,37216,10,1,two-shot
2/17/2021,37216,5,2,two-shot
2/17/2021,37217,12,1,two-shot
2/17/2021,37217,4,2,two-shot
2/17/2021,37218,28,1,two-shot
2/17/2021,37218,3,2,two-shot
2/17/2021,37220,11,1,two-shot
2/17/2021,37220,8,2,two-shot
2/17/2021,37221,35,1,two-shot
2/17/2021,37221,30,2,two-shot
2/17/2021,37228,5,1,two-shot
2/17/2021,,17,1,two-shot
2/17/2021,,4,2,two-shot
2/18/2021,37072,16,1,two-shot
2/18/2021,37072,48,2,two-shot
2/18/2021,37076,5,1,two-shot
2/18/2021,37076,2,2,two-shot
2/18/2021,37080,1,1,two-shot
2/18/2021,37115,16,1,two-shot
2/18/2021,37138,2,1,two-shot
2/18/2021,37189,1,1,two-shot
2/18/2021,37189,3,2,two-shot
